

--- File: data\Student_performance_dataset.csv ---
StudentID,Age,Gender,ParentalEducation,StudyTimeWeekly,Absences,Tutoring,ParentalSupport,Extracurricular,Sports,Music,Volunteering,GPA
1032,15,0,3,8.132730538,17,0,4,0,0,0,1,7.17
1033,18,0,3,7.663289371,25,0,1,0,1,0,0,3.64
1034,16,0,3,15.89325785,21,0,0,1,1,0,0,5.38
1035,16,0,3,9.126336411,27,1,2,1,1,0,0,5.82
1036,15,0,1,3.4153652,23,0,1,0,0,0,0,3.08
1037,18,0,1,5.34419791,26,1,1,0,0,0,0,2.85
1038,15,0,1,10.1822677,21,1,1,0,1,0,0,5.66
1039,15,1,1,2.949078349,3,1,1,1,1,0,0,8.86
1040,17,1,1,12.23311351,21,1,3,1,1,0,0,6.6
1041,17,1,2,11.31494613,23,1,1,0,0,0,0,5.64
1042,17,0,1,14.29404633,7,0,2,0,0,0,0,8.34
1043,16,1,2,18.75409231,12,1,4,0,0,0,0,8.59
1044,18,1,1,18.24509122,9,0,2,0,1,0,0,8.69
1045,18,1,1,18.92151236,1,1,3,1,1,0,0,10
1046,18,0,2,4.89431194,7,0,4,0,0,1,0,8.19
1047,18,0,2,2.631306133,5,0,1,1,0,0,0,8.25
1048,17,0,2,6.04553401,15,0,2,0,0,0,0,6.92
1049,16,0,2,17.90170346,17,0,3,0,0,1,0,7.57
1050,16,1,1,19.44106949,16,0,4,1,0,0,0,8.11
1051,17,1,2,17.18649902,5,0,3,0,0,0,0,8.75
1052,16,1,0,2.200354423,12,1,1,1,0,1,0,7.39
1053,17,1,1,18.94855996,22,0,4,0,0,1,0,6.68
1054,18,0,2,8.467160547,13,0,1,0,1,0,0,6.85
1055,17,0,0,0.186205815,29,1,2,1,1,0,0,4.88
1056,18,0,1,8.847874815,25,0,2,0,1,0,0,5
1057,18,1,4,0.921383394,20,0,2,0,1,1,0,6.24
1058,15,0,4,10.87755842,29,0,3,1,0,0,0,3.21
1059,17,0,1,6.771080549,9,1,3,0,1,0,0,8.32
1060,15,1,0,9.468698672,23,0,3,0,1,0,0,5.33
1061,17,1,1,12.26340721,10,0,0,1,0,1,0,7.24
1062,17,0,1,17.37602192,12,0,2,0,0,1,0,7.92
1063,15,0,3,13.23803153,11,0,3,0,1,0,0,7.78
1064,15,0,1,8.68097737,8,0,2,0,1,0,0,8
1065,17,0,2,16.38855707,3,1,4,0,0,0,0,9.26
1066,16,0,1,18.11164275,6,1,3,1,0,0,0,9.16
1067,18,0,4,2.395199329,23,0,3,0,1,0,0,5.59
1068,15,1,1,10.63865955,28,0,0,0,1,0,0,1.17
1069,18,1,2,5.690239195,21,1,3,0,0,1,0,6.22
1070,16,1,1,0.941223958,1,0,4,0,0,1,0,9.18
1071,16,0,2,13.3709339,6,0,2,1,0,0,0,8.75
1072,16,1,1,17.25541555,28,0,3,0,0,1,1,4.83
1073,15,0,1,3.25805309,8,0,2,1,1,0,0,8.24
1074,16,0,3,16.24827315,4,1,2,0,0,0,0,9.2
1075,15,1,3,17.06791467,14,0,3,1,0,1,0,7.73
1076,16,0,3,18.28680885,17,0,3,0,1,0,0,7.18
1077,18,0,2,5.305701782,3,0,3,0,0,0,0,8.49
1078,18,1,3,18.0790613,18,1,1,1,1,0,0,7.62
1079,17,1,0,6.413255095,19,0,1,0,0,0,0,5.45
1080,18,1,1,11.04676027,25,0,3,0,1,0,0,5.49
1081,17,0,1,1.010149417,6,0,1,0,1,0,0,7.53
1082,18,1,2,0.877621767,25,0,2,0,0,0,0,4.08
1083,15,1,1,14.40746425,7,0,0,1,1,0,0,8.21
1084,18,0,1,8.88959956,16,0,1,0,1,0,0,6.48
1085,17,1,2,5.125847507,12,0,3,1,1,0,0,7.94
1086,17,1,3,3.80826992,23,0,3,0,0,0,0,5.86
1087,16,1,1,13.39906982,20,1,1,1,0,1,1,6.6
1088,15,0,1,0.008030881,27,0,1,0,0,1,0,0
1089,18,0,1,16.11782338,22,0,0,1,0,1,0,5.64
1090,16,0,1,1.584992123,10,0,2,0,0,1,1,7.77
1091,18,0,1,3.829792298,26,0,1,0,0,0,1,2.72
1092,18,1,2,7.724727906,0,0,2,1,1,0,0,9.45
1093,16,0,2,9.697174794,1,1,3,0,0,0,0,9.5
1094,16,0,2,7.099902316,16,1,3,0,1,0,0,7.79
1095,16,1,1,6.4142433,4,0,1,1,1,0,0,8.45
1096,16,1,3,19.27832024,29,0,3,0,0,0,1,4.81
1097,16,1,1,12.83159362,29,0,4,0,0,1,0,5.42
1098,18,0,2,0.468659107,5,0,2,0,1,0,0,8.24
1099,16,0,3,8.603518169,25,0,2,1,0,1,1,4.84
1100,15,0,1,17.50017399,24,0,2,0,0,0,0,4.78
1101,17,1,1,6.029123728,23,1,1,1,1,0,1,6.1
1102,16,1,3,1.891126895,6,0,3,1,0,1,1,8.2
1103,16,0,1,15.16769543,27,0,3,1,1,0,0,5.36
1104,18,1,2,12.12027664,20,1,2,0,1,0,0,6.58
1105,16,1,0,11.40625016,29,0,3,1,0,0,0,4.56
1106,16,1,2,1.071531192,14,0,3,0,1,1,1,7.49
1107,16,0,1,2.809980196,18,0,0,1,0,0,1,5.11
1108,18,1,0,12.45098792,15,0,1,0,1,0,0,6.48
1109,16,1,2,4.156476829,24,1,3,1,1,0,0,6.53
1110,17,0,1,10.08140159,12,1,4,0,0,0,0,8.29
1111,18,0,1,10.89763372,4,1,3,0,0,0,0,9.11
1112,17,1,0,5.670143805,2,1,4,0,0,1,0,9.49
1113,18,1,1,18.96850311,2,0,2,0,0,0,0,8.95
1114,16,0,1,16.84928214,18,1,1,0,1,1,0,7.29
1115,17,0,0,14.44747015,13,1,2,0,0,0,0,7.73
1116,18,1,3,1.559877328,15,0,0,0,0,0,1,5.2
1117,15,1,0,2.122600386,21,0,3,1,0,1,0,6.24
1118,16,1,2,9.855626917,16,0,4,0,0,0,0,7.12
1119,18,1,1,3.214266984,26,0,3,0,1,0,0,4.47
1120,15,0,1,19.56530927,3,0,2,1,0,1,1,9.58
1121,18,1,3,3.170404681,12,1,1,1,1,0,0,7.69
1122,15,1,1,9.749356709,7,1,1,0,1,1,0,8.8
1123,16,0,4,7.282421137,18,0,2,0,0,0,0,5.45
1124,17,1,1,12.78772843,4,0,3,0,0,0,0,8.96
1125,15,0,2,2.580728178,1,1,2,1,0,1,0,9.44
1126,18,1,2,8.606328561,14,0,4,1,0,0,0,8.29
1127,16,1,3,5.494100656,1,0,3,1,0,0,0,9.48
1128,15,0,2,17.75503049,10,1,1,0,1,0,0,8.6
1129,18,0,2,0.811714243,12,1,1,1,1,0,0,7.44
1130,18,1,1,18.27454988,22,1,3,0,0,0,0,6.3
1131,18,1,1,16.65988277,9,0,1,0,0,0,0,7.58
1132,15,1,3,5.951414329,2,0,3,0,0,0,0,8.87
1133,15,0,1,15.78581309,4,1,2,0,1,0,0,9.54
1134,15,1,1,0.624271207,2,0,1,1,0,0,0,8.06
1135,17,0,2,19.33731101,5,1,2,1,0,0,0,9.04
1136,15,0,1,10.53189885,12,0,2,1,0,0,0,7.61
1137,15,1,4,6.065620521,9,0,3,0,1,0,0,7.73
1138,15,0,2,7.251664252,18,0,0,1,0,1,1,5.91
1139,17,1,2,1.328107069,7,0,3,1,0,0,0,8.49
1140,15,1,3,19.78699028,17,1,3,0,0,0,0,7.78
1141,18,1,0,0.785838903,2,0,3,1,0,0,0,9.01
1142,15,1,1,13.09814246,23,1,0,1,1,0,0,5.61
1143,18,1,2,8.854718554,23,1,3,0,0,0,0,5.04
1144,18,0,1,18.97832436,16,0,2,1,0,1,0,7.47
1145,18,0,2,4.919994806,7,1,2,1,1,0,0,8.07
1146,17,1,3,10.64173648,9,0,3,1,0,0,0,8.39
1147,17,1,2,9.647124172,1,1,2,1,0,0,1,9.54
1148,17,0,1,14.05732888,11,0,3,0,1,0,0,7.9
1149,15,0,4,1.360204639,22,0,1,1,1,0,1,5.52
1150,18,0,2,3.8757826,5,0,3,1,0,0,0,8.68
1151,17,0,2,4.291296402,1,0,1,0,1,1,0,8.58
1152,17,1,1,14.7630151,20,1,3,0,1,0,0,7.02
1153,15,1,3,3.782773927,22,0,4,1,0,0,1,5.78
1154,17,0,2,11.46983528,23,0,2,0,0,0,0,5.57
1155,15,1,2,4.30487641,2,0,2,1,0,0,0,8.93
1156,16,0,3,17.232499,16,1,3,1,1,0,0,8.35
1157,17,1,1,18.84370909,28,0,0,0,1,1,1,4.09
1158,16,0,2,10.3698595,6,0,2,0,0,0,0,8.55
1159,15,1,3,7.046177684,28,0,2,0,0,0,0,3.01
1160,18,0,1,4.6811555,20,0,3,0,0,0,1,5.93
1161,17,0,2,0.99562003,4,1,3,1,0,0,1,9.29
1162,15,1,3,5.370001524,22,1,3,0,0,0,0,6.15
1163,18,0,2,13.0847156,0,1,3,0,0,1,1,9.69
1164,18,1,2,10.67233863,7,0,3,1,0,0,0,8.4
1165,16,1,3,18.88082557,11,1,2,1,0,0,0,7.98
1166,15,0,3,7.92554525,13,0,2,0,1,0,0,6.78
1167,18,1,1,13.87726685,15,1,2,1,1,0,0,8.22
1168,17,1,0,9.78645495,9,0,4,0,1,0,0,7.87
1169,17,1,2,10.25152432,14,0,3,1,0,0,0,7.82
1170,16,1,2,5.355486292,20,0,2,0,1,0,0,6.2
1171,18,1,2,9.099015537,23,0,3,0,1,0,0,5.38
1172,15,0,2,9.41569994,25,0,2,1,0,0,1,5.05
1173,17,1,1,14.13285043,14,1,3,0,0,0,0,7.93
1174,18,1,2,18.81279998,9,0,2,0,1,0,0,8.42
1175,18,1,1,6.58642555,20,1,1,1,0,0,0,6.63
1176,16,1,2,0.844009372,27,0,3,1,0,0,0,2.73
1177,17,1,2,9.92590251,6,0,3,0,0,0,0,8.51
1178,17,0,1,10.88922664,25,1,2,1,0,1,0,5.74
1179,15,1,1,3.368811023,2,0,2,1,0,0,0,8.24
1180,17,0,2,15.20929213,1,0,3,1,0,0,1,9.17
1181,15,0,2,19.69858217,5,1,3,0,0,0,0,9.07
1182,17,0,1,18.91549434,20,0,3,1,0,0,0,6.95
1183,16,0,4,3.942120776,8,0,2,1,1,0,0,7.93
1184,17,1,2,17.5072648,9,1,4,1,1,0,0,9.17
1185,15,0,4,14.08987273,3,0,3,0,0,0,0,8.82
1186,15,0,2,9.076931276,26,1,3,1,0,0,0,5.25
1187,16,1,2,10.81221989,2,0,3,0,0,0,0,8.78
1188,17,1,3,16.9920035,8,0,1,1,0,0,0,8.41
1189,17,1,2,9.602698793,23,0,0,1,1,0,0,5.99
1190,16,0,2,7.464147382,21,1,3,0,0,0,0,6.29
1191,17,1,1,9.864949861,16,0,2,0,0,0,1,6.59
1192,17,1,2,11.58259608,13,1,3,0,0,0,0,7.77
1193,15,0,1,3.781553076,9,0,2,1,0,0,0,7.63
1194,17,1,1,18.01815461,12,0,2,0,0,0,0,7.81
1195,17,1,0,13.48373898,11,1,1,1,0,1,0,8.51
1196,16,1,0,12.66537835,26,0,3,1,1,0,0,5.25
1197,16,1,4,1.989924524,0,0,1,1,0,0,1,8.98
1198,18,0,1,12.08347876,27,0,3,1,0,1,0,6.13
1199,15,1,2,2.419213245,21,0,2,0,0,0,0,4.32
1200,17,1,3,1.573953504,28,0,3,1,0,0,0,4.35
1201,17,0,2,10.54621791,18,0,1,0,0,1,0,6.81
1202,18,1,1,8.055710681,18,0,1,0,0,0,0,6.02
1203,17,0,2,11.7762054,5,0,3,0,1,0,1,8.79
1204,15,1,2,1.784443361,12,0,2,1,0,0,0,7.43
1205,18,0,2,8.619661257,18,0,1,1,0,0,0,5.83
1206,15,0,2,3.495734301,12,1,4,0,0,0,0,7.72
1207,18,0,4,19.74200172,26,1,1,1,0,0,0,5.37
1208,18,0,2,11.22300425,25,0,2,1,0,0,0,4.31
1209,16,1,1,13.74873722,21,0,1,0,0,0,0,5.43
1210,15,0,2,6.508365614,20,1,2,1,0,1,1,6.84
1211,17,1,0,1.894778296,3,0,2,0,0,1,0,8.63
1212,17,0,3,19.51741726,23,0,1,0,0,1,1,2.69
1213,15,0,1,5.725180708,1,0,3,1,0,0,0,9.15
1214,17,0,1,8.476163703,14,1,2,0,0,0,0,7.29
1215,17,1,3,12.99727843,11,0,3,0,0,0,0,7.45
1216,15,0,2,0.493945954,29,1,1,1,0,0,0,2.25
1217,18,1,1,16.20518261,26,1,2,1,0,0,0,6.13
1218,15,1,2,10.7315638,6,0,0,1,0,1,0,8.29
1219,18,1,3,5.564343741,19,1,3,0,0,0,0,6.48
1220,17,1,1,1.232159706,17,0,3,0,0,0,0,6.49
1221,17,1,3,3.249968309,22,0,3,1,1,0,1,6.93
1222,17,1,0,17.90067718,12,0,2,0,1,0,1,7.86
1223,16,1,2,13.72048448,16,0,3,0,0,1,0,7.35
1224,18,1,3,4.998034433,3,0,3,0,0,0,0,8.33
1225,16,1,1,1.312015299,24,0,0,1,0,0,0,4.91
1226,16,0,2,13.81230625,13,0,1,0,0,1,0,7.1
1227,15,0,1,11.44815452,19,0,2,0,0,0,0,5.21
1228,16,0,2,8.090390489,27,0,3,0,1,0,0,5.04
1229,15,0,2,7.272228984,12,1,0,0,0,0,0,6.45
1230,15,0,2,4.336285519,2,0,3,0,1,0,0,9.25
1231,16,1,1,13.39222513,25,0,2,0,0,0,0,5.05
1232,18,1,1,19.41336056,25,0,2,0,0,0,0,4.65
1233,18,1,0,3.514304917,17,0,1,0,1,0,1,6.34
1234,18,1,1,11.9423324,13,0,2,0,1,0,1,7.4
1235,18,1,2,8.483701115,14,0,0,0,1,0,0,6.81
1236,18,1,3,8.933774435,2,0,0,0,1,0,0,8.18
1237,16,1,2,5.082945603,0,0,3,0,0,1,0,8.81
1238,16,0,2,16.50269751,25,1,2,0,0,1,0,6.07
1239,17,0,4,9.705112083,23,1,2,0,0,0,0,6.39
1240,18,0,2,10.86811704,16,0,1,1,0,1,0,6.73
1241,16,0,3,6.095218256,2,1,2,0,1,0,0,8.94
1242,17,1,2,3.636169313,13,0,0,1,1,0,0,6.81
1243,18,1,1,1.718207764,2,0,2,0,1,0,0,8.29
1244,15,1,0,14.28238282,12,1,2,0,0,0,0,8.01
1245,17,0,2,3.924685634,14,0,2,1,0,0,0,7.25
1246,16,1,1,13.80150708,17,0,4,0,1,0,0,7.59
1247,15,1,1,7.807528921,13,0,2,0,0,0,0,6.91
1248,15,1,2,8.31549602,20,0,2,1,0,0,0,5.6
1249,15,0,2,9.383549922,25,0,2,0,1,0,0,5.94
1250,17,1,2,7.354170163,2,0,1,0,0,1,0,8.37
1251,16,0,1,2.012399544,18,0,3,0,1,0,0,6.02
1252,15,0,1,6.1926362,7,0,2,1,0,0,0,7.62
1253,18,0,2,13.27468721,3,1,1,1,0,0,0,8.72
1254,15,0,4,13.31568803,3,0,3,0,0,0,1,8.98
1255,15,1,2,5.724486145,18,1,0,0,0,0,0,5.59
1256,17,0,3,9.202052531,10,0,4,1,0,0,1,8.03
1257,17,0,2,3.86894456,0,1,3,0,0,0,0,9.03
1258,16,1,2,4.207441631,7,1,2,0,1,1,0,8.47
1259,18,1,1,0.460941768,14,0,1,1,1,0,0,6.61
1260,17,0,2,17.934931,0,0,1,0,0,0,0,9.4
1261,15,1,2,4.214133301,6,0,1,1,0,0,0,7.88
1262,16,0,2,4.550677539,20,1,1,1,0,0,0,6.09
1263,15,0,2,5.592028653,19,0,2,1,1,0,1,6.51
1264,15,0,2,2.548161434,19,0,4,0,0,1,1,6.45
1265,17,0,1,12.78525766,23,0,2,0,0,0,0,5.02
1266,16,1,2,1.502859064,10,1,3,0,0,0,0,7.65
1267,18,0,1,2.684048527,26,0,3,0,0,0,0,4.28
1268,18,1,3,12.89513453,28,0,3,0,0,0,0,4.35
1269,17,1,1,6.79321241,13,0,0,0,1,1,1,6.74
1270,17,1,0,14.15895653,21,1,2,0,1,0,0,5.51
1271,16,1,2,11.14849489,15,0,3,0,0,0,0,6.85
1272,18,0,2,5.120423461,13,0,3,0,0,0,1,6.61
1273,18,1,2,13.01655901,11,0,4,0,0,0,0,7.74
1274,18,0,1,2.325473606,16,0,3,0,0,0,1,5.85
1275,15,1,2,10.72820766,13,1,1,0,0,0,0,7.66
1276,18,1,1,8.742962101,9,0,2,1,0,0,1,8.29
1277,15,0,3,5.357471656,23,0,0,1,1,0,0,5.29
1278,16,0,3,12.08009995,28,1,3,0,0,0,0,4.7
1279,15,0,2,17.42667185,13,1,2,0,0,0,0,7.64
1280,16,1,1,19.978094,17,0,3,0,0,0,0,6.65
1281,18,1,2,12.15525537,21,0,4,0,0,0,1,6.64
1282,18,0,0,8.094117487,8,1,3,0,0,1,0,8.79
1283,16,0,2,4.504142004,16,0,2,1,0,0,1,6.8
1284,17,0,1,5.141921788,5,1,1,0,0,0,0,7.92
1285,16,0,3,9.589099563,7,1,3,1,1,1,0,9.17
1286,17,1,0,7.345554026,25,0,1,0,0,0,0,3.48
1287,15,0,2,18.27629045,12,1,1,0,0,0,0,7.25
1288,15,0,2,7.365909353,17,0,1,0,0,0,0,6.47
1289,15,0,2,7.468891823,4,0,2,1,0,0,0,8.24
1290,18,0,0,7.670690249,5,0,1,0,0,0,0,7.76
1291,15,1,4,16.73240421,20,1,4,0,1,1,0,7.17
1292,17,0,2,13.01576642,18,0,4,1,0,0,0,7.17
1293,15,1,2,12.28337701,3,0,4,0,0,1,0,9.17
1294,16,0,1,6.682860448,6,1,0,0,0,0,1,8.23
1295,16,0,2,16.35808354,3,0,4,0,0,0,0,8.96
1296,18,1,2,0.767277227,24,0,4,0,0,1,0,4.59
1297,16,0,0,17.41594345,10,1,4,0,1,0,0,8.94
1298,17,1,1,10.254998,11,1,3,0,0,0,0,7.4
1299,15,1,3,7.965004697,13,1,3,0,1,0,0,8.31
1300,18,0,1,9.943345614,12,1,1,0,0,0,0,6.97
1301,15,1,1,13.34831061,28,0,3,1,0,0,0,5.76
1302,15,1,2,0.25530853,9,0,0,1,0,0,0,6.82
1303,17,1,2,17.43103713,17,0,2,0,0,0,0,6.23
1304,16,1,0,8.934790506,15,0,4,0,0,0,0,7.39
1305,16,1,2,6.859330394,4,0,2,0,1,1,0,8.91
1306,15,1,1,2.764911313,7,1,1,0,0,0,0,8.01
1307,18,1,0,8.789307487,13,0,4,0,0,0,0,7.55
1308,16,1,0,9.926455426,4,0,4,0,1,0,1,9.61
1309,18,0,3,8.07293389,25,0,1,1,0,0,0,3.38
1310,16,0,1,13.57320188,27,0,3,0,1,0,0,5.8
1311,18,1,0,8.417930575,23,0,2,1,0,0,0,4.51
1312,17,0,2,19.22835156,7,0,2,0,0,1,1,9.03
1313,18,1,3,11.98555036,24,0,1,0,0,0,0,4.66
1314,17,1,1,16.14955871,25,0,0,0,0,0,0,4.99
1315,17,0,2,2.187118062,5,1,1,0,1,0,0,8.63
1316,18,1,0,7.945825859,15,1,0,0,1,0,0,6.06
1317,17,1,2,6.736954029,27,0,4,0,0,0,0,4.2
1318,15,1,2,11.38964776,3,1,3,1,0,0,0,9.07
1319,17,1,2,17.2222704,11,0,3,0,0,1,0,8.59
1320,16,0,1,1.566764355,10,0,3,0,0,0,0,7.66
1321,18,1,1,1.451495961,2,0,1,1,0,0,0,8.47
1322,15,1,1,17.00635416,11,0,4,1,0,0,0,8.34
1323,18,1,1,4.257001721,29,1,3,1,1,0,0,5.29
1324,16,0,0,13.37506509,4,0,2,0,0,0,0,8.32
1325,16,1,2,10.85756265,5,1,1,0,1,0,0,8.81
1326,16,0,4,16.6578719,18,0,3,0,0,0,0,6.78
1327,17,0,4,2.501778197,17,0,3,0,1,0,0,6.28
1328,17,1,3,2.595659314,15,1,3,0,0,0,0,7.28
1329,18,1,2,11.13636721,22,0,0,0,0,0,0,5.53
1330,18,0,2,18.92757307,10,0,1,1,1,0,0,7.92
1331,15,1,1,8.299955167,4,0,2,1,1,1,0,9.31
1332,15,0,2,6.538842005,8,0,3,0,1,0,0,8
1333,18,0,2,12.13378646,2,0,0,0,0,0,0,8.55
1334,17,1,2,18.60897201,29,0,2,0,1,0,1,4.2
1335,16,1,2,16.73855666,7,0,2,0,0,0,0,8.22
1336,18,0,1,19.90967221,5,0,3,0,0,0,0,8.84
1337,15,0,1,0.451371664,3,0,2,1,0,0,0,8.82
1338,17,0,3,2.257162894,11,0,2,0,1,0,0,7.33
1339,18,0,0,12.18935527,11,0,3,0,0,0,0,7.65
1340,18,1,2,16.41152879,24,0,4,0,0,0,1,5.9
1341,17,1,3,5.704886846,20,0,1,1,0,0,0,6.36
1342,18,1,2,4.784221761,15,0,1,1,0,1,0,7.01
1343,17,1,2,15.73951599,9,0,4,1,0,1,0,8.71
1344,16,1,1,1.127637077,21,0,2,0,0,0,0,5.58
1345,17,0,1,7.387652952,13,0,3,0,0,0,1,7.27
1346,17,1,3,10.11618445,12,0,3,0,0,0,0,7.22
1347,17,1,2,11.20697349,8,0,1,0,1,1,0,8.33
1348,18,1,2,14.57230314,6,0,3,1,0,1,0,8.97
1349,18,1,0,7.096914469,11,0,3,0,0,0,0,6.33
1350,17,1,0,12.25368689,4,0,2,0,0,0,0,8.62
1351,18,0,4,11.70750846,17,0,0,0,0,1,0,5.7
1352,15,0,1,10.95232201,3,0,4,0,0,0,0,8.67
1353,15,0,2,12.80966586,1,0,2,0,1,0,0,8.7
1354,18,1,0,5.188983421,2,1,3,0,0,0,0,9.06
1355,18,0,2,1.692975072,25,0,3,0,0,0,0,3.98
1356,17,0,3,2.385433441,11,1,2,0,0,0,0,7.74
1357,16,1,2,4.491647653,2,1,3,1,1,0,0,9.29
1358,18,1,1,10.00395871,3,0,4,0,1,0,0,9.09
1359,15,1,2,16.80885501,5,0,2,0,0,1,0,9.26
1360,17,0,2,14.02586684,11,0,2,0,0,0,0,6.96
1361,18,0,2,15.78081208,18,0,4,1,0,0,0,7.75
1362,15,1,3,7.019512479,9,0,1,1,0,0,1,7.42
1363,15,1,2,8.093074833,29,1,0,0,0,0,0,4.76
1364,16,0,3,7.87363772,0,1,4,0,0,1,0,9.87
1365,17,0,2,3.837463688,16,0,3,1,0,1,0,6.9
1366,17,1,1,1.224333163,15,0,4,1,1,0,1,7.01
1367,16,1,1,11.81832186,8,0,0,0,0,0,0,7.63
1368,16,0,1,19.78433367,24,1,1,0,1,0,0,5.28
1369,17,1,3,3.336594099,20,1,1,0,0,0,0,5.81
1370,17,0,2,0.933696398,8,1,3,1,0,0,1,7.95
1371,18,0,2,15.59063364,26,0,3,0,0,0,0,4.49
1372,18,0,1,5.051720134,22,0,2,0,0,1,0,3.46
1373,16,0,1,16.59287611,8,0,0,0,0,0,0,7.76
1374,18,1,2,14.07873334,11,0,3,0,0,0,1,7.92
1375,15,1,2,18.91347074,22,1,2,1,0,0,0,6.78
1376,18,0,1,8.178544715,8,1,1,1,0,0,0,7.73
1377,18,0,2,13.23939679,14,0,4,0,1,0,0,8.28
1378,15,0,0,9.297095616,1,0,1,1,0,0,0,8.83
1379,16,0,1,12.61177395,10,0,3,0,0,1,0,7.99
1380,15,0,2,8.99197812,10,1,3,1,0,0,0,8.61
1381,18,1,1,3.772644928,7,0,2,1,1,0,1,8.2
1382,16,1,4,10.15794832,22,0,1,1,0,0,0,5.6
1383,18,1,1,10.57168403,5,0,2,1,0,0,1,8.39
1384,15,1,1,16.21207697,20,0,3,0,0,0,0,6.74
1385,15,0,1,14.71041412,19,1,1,1,0,0,0,7.09
1386,18,0,2,13.27583248,6,0,3,0,0,0,0,8.38
1387,17,0,2,2.267741911,2,0,4,0,0,0,0,8.83
1388,17,0,2,14.41232581,7,0,4,0,0,1,0,8.8
1389,15,0,0,10.00610313,17,0,2,0,0,0,0,6.31
1390,15,1,0,17.88199072,16,0,3,1,0,0,1,7.17
1391,17,0,2,18.39741868,10,0,4,0,0,0,0,8.08
1392,17,1,3,1.103131812,1,0,2,1,0,0,0,8.65
1393,18,1,3,16.41283121,24,1,1,1,0,0,0,5.96
1394,18,1,0,0.753947808,20,0,1,1,1,0,0,5.25
1395,17,1,2,7.343392514,26,0,1,0,0,0,0,3.14
1396,18,0,3,10.84599951,23,0,3,0,0,1,0,4.62
1397,18,1,1,2.962015973,18,0,2,0,0,0,0,5.71
1398,16,1,3,14.92627625,6,0,3,0,0,0,0,8.59
1399,18,1,1,0.167094083,17,1,3,1,0,0,1,7.2
1400,15,0,3,3.371980969,7,0,3,1,1,0,0,8.88
1401,18,0,2,11.6159366,13,0,3,0,0,0,1,7.63
1402,18,0,3,14.28775124,6,0,0,1,0,1,0,8.88
1403,17,1,2,18.33286205,27,0,3,0,1,0,0,5.49
1404,15,1,1,14.10993304,20,0,2,0,0,0,0,6.02
1405,18,0,3,13.43558541,27,0,2,0,1,0,0,5.17
1406,18,1,1,7.886822927,26,0,0,0,0,0,0,2.17
1407,16,0,1,0.025688511,3,0,4,1,0,0,0,8.75
1408,18,0,2,2.403185175,16,0,4,1,0,0,0,7.49
1409,18,1,2,10.6910909,4,0,2,1,0,0,0,8.92
1410,16,1,3,13.50259772,11,0,2,0,1,0,0,8.08
1411,17,1,1,8.348965678,8,0,3,0,1,0,0,8.06
1412,18,1,2,14.61358023,25,0,1,0,0,0,0,4.93
1413,16,0,2,10.43724591,19,1,1,1,1,1,0,7.22
1414,15,0,0,1.483523912,12,0,3,0,0,0,0,6.73
1415,17,0,1,3.840325019,24,0,1,0,1,0,0,4.73
1416,15,0,1,16.79996446,27,0,2,1,1,0,0,4.9
1417,15,0,1,14.49825493,17,1,2,1,0,0,0,6.56
1418,16,1,4,17.89523974,19,1,2,1,0,0,0,6.6
